"ID","model","weight","M","R"
21407.0,"RMFNL",1.2583460165145065e-05,0.9207243126202403,12.202441809257682
21407.0,"RMFNL",1.2583460165145065e-05,1.0020122074849795,12.193697613446316
21407.0,"RMFNL",1.2583460165145065e-05,1.0836589009745816,12.18651978722961
21407.0,"RMFNL",1.2583460165145065e-05,1.1647825840153707,12.199921984464432
21407.0,"RMFNL",1.2583460165145065e-05,1.2445549899827195,12.183127551927145
21407.0,"RMFNL",1.2583460165145065e-05,1.3222077067493345,12.161222820758319
21407.0,"RMFNL",1.2583460165145065e-05,1.3970663312837044,12.134612854692751
21407.0,"RMFNL",1.2583460165145065e-05,1.4685485029036829,12.113231076243476
21407.0,"RMFNL",1.2583460165145065e-05,1.5361790395774526,12.06811214596666
21407.0,"RMFNL",1.2583460165145065e-05,1.5995802129182868,12.015518400461438
21407.0,"RMFNL",1.2583460165145065e-05,1.6584795905692458,11.956012240369052
21407.0,"RMFNL",1.2583460165145065e-05,1.7127003768435292,11.890789506879413
21407.0,"RMFNL",1.2583460165145065e-05,1.762154152895068,11.82784735529115
21407.0,"RMFNL",1.2583460165145065e-05,1.8068215187758858,11.749451954259285
21407.0,"RMFNL",1.2583460165145065e-05,1.846769637048252,11.665338886230538
21407.0,"RMFNL",1.2583460165145065e-05,1.8821079220525312,11.576470742999112
21407.0,"RMFNL",1.2583460165145065e-05,1.9129998157099761,11.484234328421786
21407.0,"RMFNL",1.2583460165145065e-05,1.939642575544234,11.38914185104332
21407.0,"RMFNL",1.2583460165145065e-05,1.962259637587016,11.291618090765526
21407.0,"RMFNL",1.2583460165145065e-05,1.9810936964917567,11.192182985552632
21407.0,"RMFNL",1.2583460165145065e-05,1.9963983738681477,11.09161792480938
21407.0,"RMFNL",1.2583460165145065e-05,2.0084300722001944,10.99003018176004
21407.0,"RMFNL",1.2583460165145065e-05,2.0174461864022275,10.888120663828772
21407.0,"RMFNL",1.2583460165145065e-05,2.0236977179466664,10.786244677052723
